Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	1.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	2.0
57	0.0	0.0	0.0	0.0	6.0
58	0.0	0.0	0.0	0.0	9.0
59	0.0	0.0	0.0	0.0	15.0
60	0.0	0.0	0.0	0.0	34.0
61	0.0	0.0	0.0	0.0	61.0
62	0.0	0.0	0.0	0.0	91.0
63	0.0	0.0	0.0	0.0	174.0
64	0.0	0.0	0.0	0.0	257.0
65	0.0	0.0	0.0	0.0	400.0
66	0.0	0.0	0.0	0.0	582.0
67	0.0	0.0	0.0	0.0	790.0
68	0.0	0.0	0.0	0.0	1241.0
69	0.0	0.0	0.0	0.0	1652.0
70	0.0	0.0	0.0	0.0	2172.0
71	0.0	0.0	0.0	0.0	2757.0
72	0.0	0.0	0.0	0.0	3347.0
73	0.0	0.0	0.0	0.0	4098.0
74	0.0	0.0	0.0	0.0	4938.0
75	0.0	0.0	0.0	0.0	5577.0
76	0.0	0.0	0.0	0.0	6098.0
77	0.0	0.0	0.0	0.0	6704.0
78	0.0	0.0	0.0	0.0	6877.0
79	0.0	0.0	0.0	0.0	7019.0
80	0.0	0.0	0.0	0.0	6526.0
81	0.0	0.0	0.0	0.0	6356.0
82	0.0	0.0	0.0	0.0	6016.0
83	0.0	0.0	0.0	0.0	5299.0
84	0.0	0.0	0.0	0.0	4652.0
85	0.0	0.0	0.0	0.0	3904.0
86	0.0	0.0	0.0	0.0	3289.0
87	0.0	0.0	0.0	0.0	2559.0
88	0.0	0.0	0.0	0.0	1952.0
89	0.0	0.0	0.0	0.0	1506.0
90	0.0	0.0	0.0	0.0	1031.0
91	0.0	0.0	0.0	0.0	712.0
92	0.0	0.0	0.0	0.0	478.0
93	0.0	0.0	0.0	0.0	292.0
94	0.0	0.0	0.0	0.0	226.0
95	0.0	0.0	0.0	0.0	123.0
96	0.0	0.0	0.0	0.0	78.0
97	0.0	0.0	0.0	0.0	47.0
98	0.0	0.0	0.0	0.0	28.0
99	0.0	0.0	0.0	0.0	11.0
100	0.0	0.0	0.0	0.0	4.0
101	0.0	0.0	0.0	0.0	4.0
102	0.0	0.0	0.0	0.0	4.0
103	0.0	0.0	0.0	0.0	1.0
104	0.0	0.0	0.0	0.0	0.0
105	0.0	0.0	0.0	0.0	0.0
106	0.0	0.0	0.0	0.0	0.0
107	0.0	0.0	0.0	0.0	0.0
108	0.0	0.0	0.0	0.0	0.0
109	0.0	0.0	0.0	0.0	0.0
110	0.0	0.0	0.0	0.0	0.0
111	0.0	0.0	0.0	0.0	0.0
112	0.0	0.0	0.0	0.0	0.0
113	0.0	0.0	0.0	0.0	0.0
114	0.0	0.0	0.0	0.0	0.0
115	0.0	0.0	0.0	0.0	0.0
116	0.0	0.0	0.0	0.0	0.0
117	0.0	0.0	0.0	0.0	0.0
118	0.0	0.0	0.0	0.0	0.0
119	0.0	0.0	0.0	0.0	0.0
120	0.0	0.0	0.0	0.0	0.0
121	0.0	0.0	0.0	0.0	0.0
122	0.0	0.0	0.0	0.0	0.0
123	0.0	0.0	0.0	0.0	0.0
124	0.0	0.0	0.0	0.0	0.0
125	0.0	0.0	0.0	0.0	0.0
126	0.0	0.0	0.0	0.0	0.0
127	0.0	0.0	0.0	0.0	0.0
128	0.0	0.0	0.0	0.0	0.0
129	0.0	0.0	0.0	0.0	0.0
130	0.0	0.0	0.0	0.0	0.0
131	0.0	0.0	0.0	0.0	0.0
132	0.0	0.0	0.0	0.0	0.0
133	0.0	0.0	0.0	0.0	0.0
134	0.0	0.0	0.0	0.0	0.0
135	0.0	0.0	0.0	0.0	0.0
136	0.0	0.0	0.0	0.0	0.0
